rank,word,frequency,log_frequency,zm_log_prediction,residual_log_freq_minus_zm,sr_x_log_rank,natural_raw_c_over_r_plus_c,natural_param_x_c_over_r_plus_c,reference_x_log_r_plus_c
17767,dictator,1,0,0.27289717313510309,-0.27289717313510309,0.96995126534491227,0.013593546349245584,0.053547434336811403,0.93490322402423709
17768,diction,1,0,0.27280144012366847,-0.27280144012366847,0.9699565567780627,0.013592791690752485,0.05354670724710222,0.93491466478661334
17769,diddle,1,0,0.27270571242678798,-0.27270571242678798,0.96996184791341489,0.013592037116045886,0.053545980238118691,0.93492610491386285
17770,diedst,1,0,0.27260999004387898,-0.27260999004387898,0.96996713875100193,0.01359128262511183,0.053545253309847371,0.93493754440605592
17771,dieter,1,0,0.27251427297435171,-0.27251427297435171,0.96997242929085736,0.013590528217936371,0.053544526462274825,0.93494898326326281
17772,differency,1,0,0.27241856121761643,-0.27241856121761643,0.96997771953301515,0.013589773894505563,0.053543799695387612,0.93496042148555403
17773,difficile,1,0,0.27232285477308338,-0.27232285477308338,0.96998300947750837,0.013589019654805459,0.053543073009172305,0.93497185907300007
17774,difficult,1,0,0.27222715364015926,-0.27222715364015926,0.96998829912437035,0.013588265498822119,0.053542346403615458,0.93498329602567176
17775,diffidences,1,0,0.27213145781825787,-0.27213145781825787,0.96999358847363493,0.013587511426541608,0.053541619878703657,0.93499473234363917
17776,diffus,1,0,0.27203576730678947,-0.27203576730678947,0.96999887752533542,0.01358675743794999,0.053540893434423469,0.93500616802697301
17777,diffusest,1,0,0.27194008210516074,-0.27194008210516074,0.97000416627950559,0.013586003533033334,0.053540167070761466,0.93501760307574366
17778,diggers,1,0,0.27184440221278905,-0.27184440221278905,0.97000945473617839,0.013585249711777712,0.05353944078770425,0.93502903749002131
17779,digging,1,0,0.27174872762907754,-0.27174872762907754,0.97001474289538792,0.013584495974169199,0.05353871458523838,0.93504047126987677
17780,digt,1,0,0.27165305835344356,-0.27165305835344356,0.97002003075716703,0.013583742320193871,0.053537988463350457,0.93505190441538011
17781,dilations,1,0,0.27155739438530091,-0.27155739438530091,0.9700253183215497,0.013582988749837812,0.053537262422027068,0.93506333692660148
17782,dild,1,0,0.27146173572405274,-0.27146173572405274,0.97003060558856902,0.013582235263087106,0.053536536461254808,0.93507476880361173
17783,dildos,1,0,0.27136608236911286,-0.27136608236911286,0.97003589255825851,0.01358148185992784,0.053535810581020263,0.93508620004648124
17784,dilemma,1,0,0.27127043431989151,-0.27127043431989151,0.97004117923065158,0.013580728540346101,0.053535084781310041,0.93509763065528029
17785,dilemmas,1,0,0.27117479157580604,-0.27117479157580604,0.97004646560578178,0.013579975304327989,0.053534359062110744,0.9351090606300787
17786,diluculo,1,0,0.2710791541362596,-0.2710791541362596,0.97005175168368241,0.013579222151859595,0.053533633423408965,0.93512048997094754
17787,diminishing,1,0,0.27098352200066955,-0.27098352200066955,0.97005703746438721,0.01357846908292702,0.053532907865191326,0.93513191867795653
17788,dimming,1,0,0.27088789516844969,-0.27088789516844969,0.97006232294792916,0.013577716097516368,0.053532182387444428,0.93514334675117627
17789,dimple,1,0,0.27079227363900316,-0.27079227363900316,0.97006760813434212,0.013576963195613743,0.053531456990154887,0.93515477419067716
17790,dimples,1,0,0.27069665741174731,-0.27069665741174731,0.97007289302365896,0.013576210377205257,0.053530731673309316,0.93516620099652936
17791,dims,1,0,0.27060104648609595,-0.27060104648609595,0.97007817761591342,0.013575457642277019,0.053530006436894345,0.93517762716880293
17792,dinnertime,1,0,0.27050544086146289,-0.27050544086146289,0.97008346191113892,0.013574704990815143,0.053529281280896582,0.93518905270756814
17793,diomede,1,0,0.2704098405372477,-0.2704098405372477,0.97008874590936867,0.013573952422805752,0.053528556205302669,0.93520047761289604
17794,dipped,1,0,0.27031424551287841,-0.27031424551287841,0.97009402961063629,0.013573199938234963,0.053527831210099214,0.93521190188485559
17795,dipping,1,0,0.27021865578775817,-0.27021865578775817,0.97009931301497487,0.013572447537088903,0.053527106295272867,0.93522332552351795
17796,dips,1,0,0.27012307136130431,-0.27012307136130431,0.97010459612241784,0.013571695219353695,0.053526381460810242,0.93523474852895272
17797,directive,1,0,0.27002749223292355,-0.27002749223292355,0.97010987893299894,0.013570942985015474,0.053525656706697997,0.93524617090123086
17798,directs,1,0,0.26993191840203323,-0.26993191840203323,0.97011516144675103,0.013570190834060372,0.053524932032922766,0.93525759264042163
17799,direness,1,0,0.26983634986804717,-0.26983634986804717,0.97012044366370775,0.013569438766474524,0.053524207439471179,0.93526901374659588
17800,dirges,1,0,0.26974078663037204,-0.26974078663037204,0.97012572558390231,0.013568686782244073,0.053523482926329899,0.93528043421982365
17801,disability,1,0,0.26964522868842877,-0.26964522868842877,0.97013100720736811,0.013567934881355159,0.053522758493485569,0.9352918540601749
17802,disabling,1,0,0.26954967604162405,-0.26954967604162405,0.97013628853413858,0.013567183063793928,0.053522034140924837,0.93530327326771989
17803,disagree,1,0,0.26945412868937524,-0.26945412868937524,0.9701415695642468,0.013566431329546531,0.053521309868634362,0.9353146918425288
17804,disallow,1,0,0.26935858663109258,-0.26935858663109258,0.9701468502977264,0.013565679678599117,0.053520585676600792,0.93532610978467157
17805,disanimates,1,0,0.26926304986618987,-0.26926304986618987,0.97015213073461048,0.013564928110937844,0.053519861564810811,0.93533752709421869
17806,disannul,1,0,0.26916751839408448,-0.26916751839408448,0.97015741087493257,0.013564176626548867,0.053519137533251056,0.93534894377123934
17807,disannuls,1,0,0.2690719922141831,-0.2690719922141831,0.97016269071872574,0.013563425225418349,0.05351841358190821,0.9353603598158049
17808,disappointed,1,0,0.26897647132590663,-0.26897647132590663,0.97016797026602342,0.013562673907532454,0.053517689710768944,0.93537177522798431
17809,disarmed,1,0,0.26888095572866533,-0.26888095572866533,0.9701732495168589,0.01356192267287735,0.053516965919819914,0.93538319000784842
17810,disarmeth,1,0,0.26878544542187655,-0.26878544542187655,0.97017852847126551,0.013561171521439205,0.053516242209047812,0.9353946041554666
17811,disastrous,1,0,0.26868994040494343,-0.26868994040494343,0.97018380712927643,0.013560420453204195,0.053515518578439315,0.93540601767090958
17812,disbenched,1,0,0.26859444067729399,-0.26859444067729399,0.97018908549092486,0.013559669468158494,0.0535147950279811,0.93541743055424686
17813,disbranch,1,0,0.26849894623833492,-0.26849894623833492,0.97019436355624444,0.013558918566288285,0.053514071557659845,0.9354288428055485
17814,disburdened,1,0,0.26840345708748004,-0.26840345708748004,0.97019964132526815,0.013558167747579748,0.053513348167462255,0.93544025442488454
17815,disburse,1,0,0.26830797322414668,-0.26830797322414668,0.97020491879802917,0.013557417012019067,0.053512624857374999,0.93545166541232527
17816,discandy,1,0,0.26821249464774866,-0.26821249464774866,0.97021019597456126,0.013556666359592434,0.053511901627384784,0.93546307576794063
17817,discandying,1,0,0.26811702135769622,-0.26811702135769622,0.97021547285489695,0.01355591579028604,0.053511178477478306,0.93547448549180023
17818,discerner,1,0,0.26802155335341027,-0.26802155335341027,0.97022074943907011,0.01355516530408608,0.053510455407642259,0.93548589458397413
17819,discerning,1,0,0.26792609063430461,-0.26792609063430461,0.97022602572711358,0.013554414900978751,0.053509732417863352,0.93549730304453216
17820,discernings,1,0,0.2678306331997895,-0.2678306331997895,0.97023130171906091,0.013553664580950253,0.053509009508128279,0.93550871087354459
17821,discerns,1,0,0.26773518104928584,-0.26773518104928584,0.97023657741494507,0.013552914343986791,0.053508286678423757,0.93552011807108104
17822,dischargest,1,0,0.26763973418220388,-0.26763973418220388,0.97024185281479935,0.013552164190074574,0.053507563928736492,0.93553152463721179
17823,discharging,1,0,0.26754429259795742,-0.26754429259795742,0.97024712791865686,0.013551414119199811,0.053506841259053202,0.93554293057200666
17824,discipled,1,0,0.26744885629597093,-0.26744885629597093,0.97025240272655133,0.013550664131348712,0.0535061186693606,0.93555433587553494
17825,disciples,1,0,0.26735342527565109,-0.26735342527565109,0.97025767723851519,0.013549914226507498,0.053505396159645412,0.93556574054786701
17826,disciplined,1,0,0.26725799953641172,-0.26725799953641172,0.9702629514545823,0.013549164404662384,0.053504673729894356,0.93557714458907293
17827,disclaims,1,0,0.26716257907768082,-0.26716257907768082,0.97026822537478563,0.013548414665799596,0.053503951380094159,0.93558854799922175
17828,discloses,1,0,0.26706716389886154,-0.26706716389886154,0.97027349899915827,0.013547665009905356,0.053503229110231545,0.93559995077838409
17829,discolours,1,0,0.26697175399937123,-0.26697175399937123,0.97027877232773363,0.013546915436965895,0.05350250692029325,0.93561135292662978
17830,discomfit,1,0,0.26687634937863081,-0.26687634937863081,0.97028404536054458,0.013546165946967444,0.053501784810266004,0.93562275444402798
17831,discomfiture,1,0,0.26678095003605407,-0.26678095003605407,0.97028931809762442,0.013545416539896238,0.053501062780136555,0.93563415533064886
17832,discomfortable,1,0,0.26668555597105481,-0.26668555597105481,0.97029459053900635,0.013544667215738512,0.053500340829891635,0.93564555558656248
17833,discommend,1,0,0.26659016718305395,-0.26659016718305395,0.97029986268472368,0.013543917974480508,0.053499618959517985,0.935656955211838
17834,disconsolate,1,0,0.26649478367145818,-0.26649478367145818,0.97030513453480938,0.01354316881610847,0.053498897169002357,0.93566835420654615
17835,discontentedly,1,0,0.26639940543569551,-0.26639940543569551,0.97031040608929675,0.013542419740608646,0.053498175458331493,0.93567975257075553
17836,discontenting,1,0,0.2663040324751762,-0.2663040324751762,0.97031567734821877,0.013541670747967282,0.053497453827492158,0.93569115030453665
17837,discontinue,1,0,0.2662086647893176,-0.2662086647893176,0.97032094831160864,0.013540921838170634,0.053496732276471094,0.93570254740795888
17838,discontinued,1,0,0.26611330237753705,-0.26611330237753705,0.97032621897949933,0.013540173011204958,0.053496010805255061,0.9357139438810923
17839,discordant,1,0,0.26601794523924838,-0.26601794523924838,0.97033148935192448,0.01353942426705651,0.053495289413830825,0.9357253397240064
17840,discourser,1,0,0.26592259337387603,-0.26592259337387603,0.97033675942891662,0.013538675605711554,0.053494568102185149,0.93573673493677068
17841,discoursive,1,0,0.2658272467808267,-0.2658272467808267,0.97034202921050938,0.013537927027156354,0.053493846870304798,0.93574812951945507
17842,discourtesy,1,0,0.26573190545952485,-0.26573190545952485,0.97034729869673553,0.013537178531377179,0.053493125718176542,0.93575952347212921
17843,discoverers,1,0,0.26563656940938074,-0.26563656940938074,0.97035256788762814,0.013536430118360299,0.053492404645787153,0.93577091679486291
17844,discovering,1,0,0.26554123862981882,-0.26554123862981882,0.97035783678322063,0.013535681788091988,0.053491683653123401,0.93578230948772545
17845,discredits,1,0,0.26544591312024934,-0.26544591312024934,0.97036310538354598,0.013534933540558524,0.053490962740172072,0.935793701550787
17846,disedg,1,0,0.26535059288010032,-0.26535059288010032,0.97036837368863693,0.013534185375746187,0.05349024190691995,0.93580509298411663
17847,disgorges,1,0,0.26525527790877845,-0.26525527790877845,0.97037364169852713,0.013533437293641259,0.053489521153353814,0.93581648378778426
17848,disgraceful,1,0,0.26515996820570464,-0.26515996820570464,0.97037890941324922,0.013532689294230028,0.053488800479460447,0.93582787396185962
17849,disgracing,1,0,0.26506466377029625,-0.26506466377029625,0.97038417683283651,0.013531941377498781,0.05348807988522665,0.935839263506412
17850,disguiser,1,0,0.26496936460197418,-0.26496936460197418,0.97038944395732185,0.013531193543433812,0.053487359370639205,0.935850652421511
17851,dishabited,1,0,0.26487407070015223,-0.26487407070015223,0.97039471078673867,0.013530445792021416,0.053486638935684915,0.93586204070722634
17852,dishearten,1,0,0.26477878206425132,-0.26477878206425132,0.97039997732111971,0.013529698123247889,0.053485918580350574,0.93587342836362775
17853,disheartens,1,0,0.26468349869368879,-0.26468349869368879,0.97040524356049818,0.013528950537099536,0.053485198304622984,0.93588481539078439
17854,disheveled,1,0,0.26458822058787845,-0.26458822058787845,0.97041050950490693,0.013528203033562659,0.053484478108488956,0.93589620178876609
17855,dishevell,1,0,0.26449294774624832,-0.26449294774624832,0.97041577515437938,0.013527455612623565,0.053483757991935291,0.93590758755764192
17856,disinsanity,1,0,0.26439768016820864,-0.26439768016820864,0.97042104050894817,0.013526708274268566,0.053483037954948805,0.93591897269748203
17857,disjoining,1,0,0.26430241785318032,-0.26430241785318032,0.97042630556864651,0.013525961018483976,0.053482317997516307,0.93593035720835538
17858,disjoins,1,0,0.26420716080058071,-0.26420716080058071,0.97043157033350735,0.013525213845256109,0.053481598119624614,0.93594174109033201
17859,disjunction,1,0,0.26411190900982717,-0.26411190900982717,0.97043683480356391,0.013524466754571286,0.053480878321260548,0.9359531243434811
17860,disliken,1,0,0.26401666248034417,-0.26401666248034417,0.97044209897884892,0.013523719746415828,0.053480158602410927,0.93596450696787181
17861,disliking,1,0,0.26392142121154549,-0.26392142121154549,0.97044736285939559,0.013522972820776063,0.053479438963062578,0.93597588896357409
17862,dislimns,1,0,0.26382618520285206,-0.26382618520285206,0.97045262644523689,0.013522225977638318,0.053478719403202334,0.93598727033065698
17863,dislocate,1,0,0.26373095445367767,-0.26373095445367767,0.97045788973640568,0.013521479216988925,0.053477999922817016,0.93599865106919056
17864,dislodged,1,0,0.26363572896345389,-0.26363572896345389,0.97046315273293493,0.013520732538814218,0.053477280521893461,0.93601003117924331
17865,dismantled,1,0,0.26354050873158741,-0.26354050873158741,0.97046841543485807,0.013519985943100535,0.053476561200418514,0.9360214106608854
17866,dismasked,1,0,0.2634452937575027,-0.2634452937575027,0.97047367784220762,0.013519239429834216,0.053475841958379004,0.936032789514186
17867,dismes,1,0,0.26335008404061711,-0.26335008404061711,0.97047893995501677,0.013518492999001605,0.053475122795761776,0.93604416773921451
17868,dismissing,1,0,0.26325487958035865,-0.26325487958035865,0.97048420177331829,0.01351774665058905,0.053474403712553679,0.93605554533603985
17869,disnatur,1,0,0.26315968037613047,-0.26315968037613047,0.97048946329714536,0.013517000384582898,0.053473684708741559,0.93606692230473243
17870,disobeys,1,0,0.26306448642736768,-0.26306448642736768,0.97049472452653074,0.013516254200969505,0.053472965784312272,0.93607829864536041
17871,disorb,1,0,0.2629692977334841,-0.2629692977334841,0.97049998546150762,0.013515508099735224,0.053472246939252663,0.93608967435799384
17872,disorderly,1,0,0.26287411429389707,-0.26287411429389707,0.97050524610210887,0.013514762080866414,0.053471528173549596,0.93610104944270212
17873,disparagements,1,0,0.26277893610803105,-0.26277893610803105,0.97051050644836723,0.013514016144349437,0.053470809487189928,0.93611242389955396
17874,disparity,1,0,0.26268376317529984,-0.26268376317529984,0.97051576650031579,0.013513270290170659,0.053470090880160526,0.93612379772861931
17875,disparked,1,0,0.26258859549513502,-0.26258859549513502,0.97052102625798742,0.013512524518316447,0.053469372352448245,0.93613517092996712
17876,dispenses,1,0,0.26249343306694328,-0.26249343306694328,0.97052628572141519,0.01351177882877317,0.053468653904039966,0.93614654350366677
17877,dispersing,1,0,0.26239827589015263,-0.26239827589015263,0.97053154489063198,0.013511033221527205,0.053467935534922552,0.93615791544978788
17878,dispiteous,1,0,0.26230312396418398,-0.26230312396418398,0.97053680376567053,0.013510287696564925,0.053467217245082882,0.93616928676839883
17879,displacest,1,0,0.26220797728845824,-0.26220797728845824,0.97054206234656404,0.013509542253872712,0.053466499034507835,0.93618065745956958
17880,displant,1,0,0.26211283586239276,-0.26211283586239276,0.97054732063334526,0.013508796893436949,0.053465780903184289,0.93619202752336905
17881,displanting,1,0,0.26201769968540845,-0.26201769968540845,0.97055257862604705,0.013508051615244022,0.053465062851099122,0.93620339695986676
17882,disponge,1,0,0.26192256875692621,-0.26192256875692621,0.97055783632470216,0.013507306419280319,0.053464344878239228,0.93621476576913165
17883,disposers,1,0,0.26182744307636696,-0.26182744307636696,0.97056309372934368,0.01350656130553223,0.053463626984591492,0.93622613395123322
17884,dispossessing,1,0,0.26173232264315871,-0.26173232264315871,0.9705683508400047,0.013505816273986154,0.053462909170142806,0.93623750150624019
17885,dispraisingly,1,0,0.26163720745670815,-0.26163720745670815,0.97057360765671763,0.013505071324628484,0.053462191434880062,0.93624886843422239
17886,dispriz,1,0,0.26154209751645041,-0.26154209751645041,0.97057886417951567,0.013504326457445624,0.053461473778790167,0.93626023473524833
17887,dispropertied,1,0,0.26144699282180284,-0.26144699282180284,0.97058412040843145,0.013503581672423978,0.053460756201860013,0.93627160040938728
17888,disproportioned,1,0,0.26135189337217923,-0.26135189337217923,0.97058937634349796,0.01350283696954995,0.0534600387040765,0.93628296545670908
17889,disprov,1,0,0.26125679916701472,-0.26125679916701472,0.97059463198474816,0.013502092348809953,0.053459321285426541,0.93629432987728178
17890,disproved,1,0,0.26116171020571954,-0.26116171020571954,0.97059988733221481,0.013501347810190398,0.053458603945897049,0.93630569367117533
17891,dispursed,1,0,0.26106662648772172,-0.26106662648772172,0.97060514238593065,0.0135006033536777,0.05345788668547493,0.93631705683845867
17892,disputable,1,0,0.26097154801243505,-0.26097154801243505,0.97061039714592856,0.01349985897925828,0.053457169504147098,0.93632841937920064
17893,disputations,1,0,0.2608764747792911,-0.2608764747792911,0.9706156516122415,0.013499114686918558,0.053456452401900473,0.93633978129347051
17894,disputed,1,0,0.26078140678770723,-0.26078140678770723,0.97062090578490212,0.01349837047664496,0.053455735378721975,0.93635114258133756
17895,disputing,1,0,0.26068634403710433,-0.26068634403710433,0.97062615966394328,0.013497626348423913,0.053455018434598524,0.93636250324287063
17896,disquantity,1,0,0.26059128652690688,-0.26059128652690688,0.97063141324939806,0.013496882302241848,0.053454301569517054,0.93637386327813854
17897,disquietly,1,0,0.26049623425653934,-0.26049623425653934,0.97063666654129876,0.013496138338085198,0.053453584783464493,0.93638522268721058
17898,disrelish,1,0,0.26040118722541905,-0.26040118722541905,0.97064191953967871,0.013495394455940401,0.053452868076427767,0.93639658147015592
17899,disroot,1,0,0.26030614543297403,-0.26030614543297403,0.9706471722445702,0.013494650655793895,0.053452151448393818,0.93640793962704327
17900,dissemblers,1,0,0.26021110887861809,-0.26021110887861809,0.97065242465600654,0.013493906937632126,0.05345143489934958,0.93641929715794225
17901,dissembly,1,0,0.26011607756178279,-0.26011607756178279,0.97065767677402015,0.013493163301441536,0.053450718429281993,0.93643065406292092
17902,dissensions,1,0,0.26002105148188548,-0.26002105148188548,0.970662928598644,0.013492419747208575,0.053450002038178006,0.93644201034204888
17903,dissipation,1,0,0.25992603063835062,-0.25992603063835062,0.97066818012991074,0.013491676274919696,0.053449285726024559,0.9364533659953953
17904,dissolutions,1,0,0.25983101503059913,-0.25983101503059913,0.97067343136785311,0.013490932884561352,0.053448569492808608,0.93646472102302847
17905,distaffs,1,0,0.25973600465806257,-0.25973600465806257,0.9706786823125042,0.01349018957612,0.0534478533385171,0.93647607542501754
17906,distained,1,0,0.25964099952015474,-0.25964099952015474,0.97068393296389655,0.013489446349582103,0.05344713726313699,0.93648742920143213
17907,distains,1,0,0.25954599961630365,-0.25954599961630365,0.97068918332206267,0.013488703204934123,0.05344642126665524,0.93649878235234019
17908,distasted,1,0,0.25945100494592666,-0.25945100494592666,0.97069443338703554,0.013487960142162527,0.053445705349058813,0.93651013487781143
17909,distasteful,1,0,0.25935601550845533,-0.25935601550845533,0.97069968315884814,0.013487217161253786,0.053444989510334662,0.93652148677791414
17910,distemperatures,1,0,0.25926103130330702,-0.25926103130330702,0.97070493263753277,0.013486474262194369,0.05344427375046977,0.93653283805271759
17911,distempering,1,0,0.25916605232990619,-0.25916605232990619,0.97071018182312241,0.013485731444970755,0.053443558069451093,0.93654418870229095
17912,distilling,1,0,0.25907107858768441,-0.25907107858768441,0.97071543071564981,0.01348498870956942,0.053442842467265605,0.93655553872670205
17913,distills,1,0,0.25897611007605192,-0.25897611007605192,0.97072067931514749,0.013484246055976848,0.053442126943900284,0.93656688812602096
17914,distilment,1,0,0.25888114679444385,-0.25888114679444385,0.97072592762164833,0.013483503484179522,0.053441411499342117,0.93657823690031561
17915,distincts,1,0,0.2587861887422811,-0.2587861887422811,0.97073117563518507,0.01348276099416393,0.053440696133578068,0.93658958504965539
17916,distingu,1,0,0.25869123591898457,-0.25869123591898457,0.97073642335579036,0.013482018585916562,0.053439980846595132,0.93660093257410881
17917,distinguished,1,0,0.25859628832397874,-0.25859628832397874,0.97074167078349682,0.013481276259423912,0.0534392656383803,0.93661227947374504
17918,distinguishes,1,0,0.25850134595669161,-0.25850134595669161,0.97074691791833723,0.013480534014672474,0.053438550508920546,0.93662362574863278
17919,distinguishment,1,0,0.25840640881654409,-0.25840640881654409,0.9707521647603442,0.013479791851648751,0.053437835458202881,0.93663497139884033
17920,distracts,1,0,0.25831147690296419,-0.25831147690296419,0.97075741130955051,0.013479049770339242,0.053437120486214282,0.93664631642443696
17921,distrain,1,0,0.25821655021537282,-0.25821655021537282,0.9707626575659889,0.013478307770730455,0.053436405592941764,0.93665766082549129
17922,distrained,1,0,0.258121628753198,-0.258121628753198,0.97076790352969189,0.013477565852808897,0.053435690778372312,0.93666900460207236
17923,distributed,1,0,0.25802671251586418,-0.25802671251586418,0.97077314920069224,0.013476824016561079,0.053434976042492949,0.93668034775424824
17924,distrustful,1,0,0.25793180150279227,-0.25793180150279227,0.97077839457902249,0.013476082261973516,0.053434261385290664,0.93669169028208854
17925,disturbances,1,0,0.25783689571341029,-0.25783689571341029,0.97078363966471548,0.013475340589032724,0.053433546806752476,0.93670303218566131
17926,disunite,1,0,0.25774199514713914,-0.25774199514713914,0.97078888445780376,0.013474598997725224,0.053432832306865394,0.93671437346503572
17927,disvalued,1,0,0.25764709980341394,-0.25764709980341394,0.97079412895831996,0.01347385748803754,0.053432117885616436,0.93672571412027983
17928,disvouched,1,0,0.25755220968164849,-0.25755220968164849,0.97079937316629672,0.013473116059956197,0.053431403542992625,0.93673705415146291
17929,ditchers,1,0,0.25745732478127792,-0.25745732478127792,0.97080461708176657,0.013472374713467723,0.053430689278980967,0.93674839355865347
17930,diurnal,1,0,0.25736244510171602,-0.25736244510171602,0.9708098607047625,0.013471633448558652,0.053429975093568505,0.93675973234192056
17931,dived,1,0,0.25726757064240147,-0.25726757064240147,0.97081510403531668,0.013470892265215518,0.05342926098674225,0.93677107050133201
17932,diver,1,0,0.25717270140275161,-0.25717270140275161,0.9708203470734621,0.013470151163424858,0.05342854695848924,0.93678240803695678
17933,diversely,1,0,0.25707783738219092,-0.25707783738219092,0.97082558981923106,0.013469410143173216,0.053427833008796506,0.93679374494886403
17934,diversity,1,0,0.25698297858015096,-0.25698297858015096,0.97083083227265654,0.013468669204447134,0.053427119137651087,0.93680508123712192
17935,diverts,1,0,0.25688812499605262,-0.25688812499605262,0.97083607443377051,0.013467928347233156,0.053426405345040014,0.93681641690179918
17936,dividable,1,0,0.25679327662932749,-0.25679327662932749,0.97084131630260628,0.013467187571517837,0.053425691630950331,0.9368277519429643
17937,dividant,1,0,0.25669843347939647,-0.25669843347939647,0.97084655787919616,0.013466446877287725,0.053424977995369084,0.93683908636068558
17938,divideth,1,0,0.25660359554569112,-0.25660359554569112,0.97085179916357256,0.013465706264529378,0.053424264438283318,0.93685042015503217
17939,dividing,1,0,0.2565087628276288,-0.2565087628276288,0.97085704015576846,0.013464965733229356,0.053423550959680086,0.93686175332607258
17940,divin,1,0,0.25641393532464107,-0.25641393532464107,0.97086228085581594,0.01346422528337422,0.053422837559546438,0.9368730858738753
17941,divineness,1,0,0.25631911303615951,-0.25631911303615951,0.97086752126374798,0.013463484914950532,0.053422124237869427,0.9368844177985084
17942,diviner,1,0,0.25622429596160501,-0.25622429596160501,0.97087276137959677,0.013462744627944861,0.053421410994636112,0.93689574910004081
17943,divorcement,1,0,0.25612948410040204,-0.25612948410040204,0.97087800120339529,0.013462004422343779,0.053420697829833559,0.93690707977854126
17944,divorcing,1,0,0.25603467745197861,-0.25603467745197861,0.97088324073517573,0.013461264298133857,0.053419984743448827,0.93691840983407793
17945,divulg,1,0,0.25593987601576984,-0.25593987601576984,0.97088847997497085,0.013460524255301674,0.053419271735468982,0.93692973926671919
17946,divulge,1,0,0.25584507979118953,-0.25584507979118953,0.97089371892281318,0.013459784293833805,0.053418558805881096,0.93694106807653399
17947,divulging,1,0,0.25575028877767636,-0.25575028877767636,0.97089895757873512,0.013459044413716838,0.053417845954672243,0.93695239626359028
17948,dizie,1,0,0.25565550297464767,-0.25565550297464767,0.97090419594276911,0.013458304614937355,0.053417133181829494,0.93696372382795723
17949,dock,1,0,0.25556072238153504,-0.25556072238153504,0.97090943401494811,0.013457564897481943,0.053416420487339931,0.93697505076970267
17950,document,1,0,0.25546594699777003,-0.25546594699777003,0.97091467179530411,0.013456825261337197,0.05341570787119064,0.93698637708889487
17951,dodge,1,0,0.25537117682277355,-0.25537117682277355,0.97091990928387018,0.013456085706489707,0.053414995333368687,0.93699770278560313
17952,doest,1,0,0.25527641185597716,-0.25527641185597716,0.9709251464806784,0.013455346232926073,0.053414282873861178,0.93700902785989504
17953,dogfish,1,0,0.25518165209680888,-0.25518165209680888,0.97093038338576143,0.013454606840632892,0.053413570492655195,0.93702035231183933
17954,dogskin,1,0,0.25508689754468961,-0.25508689754468961,0.9709356199991519,0.013453867529596771,0.053412858189737823,0.93703167614150451
17955,dolefull,1,0,0.25499214819905092,-0.25499214819905092,0.97094085632088178,0.013453128299804312,0.053412145965096171,0.93704299934895885
17956,dollar,1,0,0.25489740405932437,-0.25489740405932437,0.97094609235098417,0.013452389151242125,0.053411433818717324,0.93705432193427107
17957,dollars,1,0,0.25480266512493444,-0.25480266512493444,0.97095132808949147,0.013451650083896824,0.053410721750588398,0.93706564389750879
17958,dolorous,1,0,0.25470793139531267,-0.25470793139531267,0.97095656353643578,0.013450911097755021,0.053410009760696479,0.93707696523874051
17959,dolt,1,0,0.25461320286987998,-0.25461320286987998,0.97096179869184973,0.013450172192803334,0.053409297849028689,0.93708828595803528
17960,domestics,1,0,0.2545184795480715,-0.2545184795480715,0.97096703355576608,0.013449433369028384,0.053408586015572128,0.93709960605546083
17961,dominations,1,0,0.25442376142931522,-0.25442376142931522,0.9709722681282168,0.013448694626416796,0.05340787426031391,0.93711092553108533
17962,domineer,1,0,0.25432904851303206,-0.25432904851303206,0.97097750240923486,0.013447955964955193,0.053407162583241151,0.93712224438497771
17963,domineering,1,0,0.2542343407986607,-0.2542343407986607,0.97098273639885202,0.013447217384630207,0.053406450984340964,0.93713356261720593
17964,dominical,1,0,0.25413963828562203,-0.25413963828562203,0.97098797009710158,0.013446478885428471,0.053405739463600485,0.93714488022783815
17965,dominion,1,0,0.25404494097334762,-0.25404494097334762,0.97099320350401541,0.013445740467336618,0.053405028021006815,0.93715619721694288
17966,dommelton,1,0,0.25395024886126905,-0.25395024886126905,0.97099843661962604,0.013445002130341287,0.053404316656547102,0.93716751358458805
17967,donc,1,0,0.25385556194881431,-0.25385556194881431,0.97100366944396599,0.013444263874429121,0.053403605370208461,0.93717882933084196
17968,donn,1,0,0.25376088023540788,-0.25376088023540788,0.97100890197706746,0.013443525699586761,0.053402894161978028,0.93719014445577331
17969,donne,1,0,0.25366620372048132,-0.25366620372048132,0.97101413421896332,0.013442787605800855,0.053402183031842937,0.93720145895944984
17970,donned,1,0,0.25357153240346264,-0.25357153240346264,0.97101936616968543,0.013442049593058053,0.053401471979790324,0.93721277284194038
17971,donner,1,0,0.25347686628378696,-0.25347686628378696,0.97102459782926676,0.013441311661345011,0.053400761005807339,0.93722408610331231
17972,donnerai,1,0,0.25338220536087519,-0.25338220536087519,0.97102982919773917,0.013440573810648379,0.053400050109881109,0.93723539874363426
17973,doomed,1,0,0.25328754963416245,-0.25328754963416245,0.97103506027513531,0.013439836040954821,0.053399339291998797,0.9372467107629745
17974,dooms,1,0,0.25319289910308029,-0.25319289910308029,0.97104029106148748,0.013439098352250994,0.053398628552147546,0.93725802216140086
17975,doorkeeper,1,0,0.25309825376704964,-0.25309825376704964,0.97104552155682833,0.013438360744523568,0.053397917890314499,0.93726933293898196
